Nick Buchert,2,8,0.25,76ers
Nick Buchert,6,8,0.75,Bucks
Nick Buchert,4,8,0.5,Bulls
Nick Buchert,1,6,0.16666666666666666,Cavaliers
Nick Buchert,3,4,0.75,Celtics
Nick Buchert,2,4,0.5,Clippers
Nick Buchert,6,5,1.2,Grizzlies
Nick Buchert,4,7,0.5714285714285714,Hawks
Nick Buchert,2,6,0.3333333333333333,Heat
Nick Buchert,2,8,0.25,Hornets
Nick Buchert,0,4,0.0,Jazz
Nick Buchert,2,7,0.2857142857142857,Kings
Nick Buchert,6,12,0.5,Knicks
Nick Buchert,2,6,0.3333333333333333,Lakers
Nick Buchert,3,5,0.6,Magic
Nick Buchert,1,6,0.16666666666666666,Mavericks
Nick Buchert,1,8,0.125,Nets
Nick Buchert,0,5,0.0,Nuggets
Nick Buchert,5,7,0.7142857142857143,Pacers
Nick Buchert,0,8,0.0,Pelicans
Nick Buchert,2,7,0.2857142857142857,Pistons
Nick Buchert,1,6,0.16666666666666666,Raptors
Nick Buchert,6,7,0.8571428571428571,Rockets
Nick Buchert,1,10,0.1,Spurs
Nick Buchert,4,9,0.4444444444444444,Suns
Nick Buchert,2,10,0.2,Thunder
Nick Buchert,1,7,0.14285714285714285,Timberwolves
Nick Buchert,3,7,0.42857142857142855,Trail Blazers
Nick Buchert,3,5,0.6,Warriors
Nick Buchert,1,6,0.16666666666666666,Wizards
Sean Wright,0,6,0.0,76ers
Sean Wright,6,8,0.75,Bucks
Sean Wright,1,8,0.125,Bulls
Sean Wright,6,7,0.8571428571428571,Cavaliers
Sean Wright,4,7,0.5714285714285714,Celtics
Sean Wright,2,9,0.2222222222222222,Clippers
Sean Wright,8,8,1.0,Grizzlies
Sean Wright,1,10,0.1,Hawks
Sean Wright,3,7,0.42857142857142855,Heat
Sean Wright,8,9,0.8888888888888888,Hornets
Sean Wright,1,7,0.14285714285714285,Jazz
Sean Wright,5,7,0.7142857142857143,Kings
Sean Wright,0,6,0.0,Knicks
Sean Wright,2,5,0.4,Lakers
Sean Wright,1,6,0.16666666666666666,Magic
Sean Wright,1,4,0.25,Mavericks
Sean Wright,3,8,0.375,Nets
Sean Wright,1,7,0.14285714285714285,Nuggets
Sean Wright,4,4,1.0,Pacers
Sean Wright,0,4,0.0,Pelicans
Sean Wright,5,6,0.8333333333333334,Pistons
Sean Wright,3,7,0.42857142857142855,Raptors
Sean Wright,2,6,0.3333333333333333,Rockets
Sean Wright,0,6,0.0,Spurs
Sean Wright,2,5,0.4,Suns
Sean Wright,4,9,0.4444444444444444,Thunder
Sean Wright,1,3,0.3333333333333333,Timberwolves
Sean Wright,2,5,0.4,Trail Blazers
Sean Wright,3,5,0.6,Warriors
Sean Wright,2,5,0.4,Wizards
Kane Fitzgerald,1,4,0.25,76ers
Kane Fitzgerald,0,7,0.0,Bucks
Kane Fitzgerald,2,6,0.3333333333333333,Bulls
Kane Fitzgerald,3,6,0.5,Cavaliers
Kane Fitzgerald,8,13,0.6153846153846154,Celtics
Kane Fitzgerald,4,8,0.5,Clippers
Kane Fitzgerald,2,7,0.2857142857142857,Grizzlies
Kane Fitzgerald,3,6,0.5,Hawks
Kane Fitzgerald,4,6,0.6666666666666666,Heat
Kane Fitzgerald,2,3,0.6666666666666666,Hornets
Kane Fitzgerald,1,8,0.125,Jazz
Kane Fitzgerald,4,4,1.0,Kings
Kane Fitzgerald,7,9,0.7777777777777778,Knicks
Kane Fitzgerald,5,8,0.625,Lakers
Kane Fitzgerald,1,8,0.125,Magic
Kane Fitzgerald,4,9,0.4444444444444444,Mavericks
Kane Fitzgerald,10,10,1.0,Nets
Kane Fitzgerald,3,7,0.42857142857142855,Nuggets
Kane Fitzgerald,3,9,0.3333333333333333,Pacers
Kane Fitzgerald,3,5,0.6,Pelicans
Kane Fitzgerald,4,7,0.5714285714285714,Pistons
Kane Fitzgerald,0,10,0.0,Raptors
Kane Fitzgerald,5,5,1.0,Rockets
Kane Fitzgerald,1,7,0.14285714285714285,Spurs
Kane Fitzgerald,6,7,0.8571428571428571,Suns
Kane Fitzgerald,4,8,0.5,Thunder
Kane Fitzgerald,2,6,0.3333333333333333,Timberwolves
Kane Fitzgerald,1,5,0.2,Trail Blazers
Kane Fitzgerald,5,6,0.8333333333333334,Warriors
Kane Fitzgerald,2,8,0.25,Wizards
Tony Brown,2,5,0.4,76ers
Tony Brown,0,4,0.0,Bucks
Tony Brown,1,6,0.16666666666666666,Bulls
Tony Brown,4,6,0.6666666666666666,Cavaliers
Tony Brown,1,7,0.14285714285714285,Celtics
Tony Brown,4,6,0.6666666666666666,Clippers
Tony Brown,5,9,0.5555555555555556,Grizzlies
Tony Brown,3,6,0.5,Hawks
Tony Brown,5,6,0.8333333333333334,Heat
Tony Brown,3,6,0.5,Hornets
Tony Brown,0,3,0.0,Jazz
Tony Brown,1,5,0.2,Kings
Tony Brown,4,8,0.5,Knicks
Tony Brown,0,4,0.0,Lakers
Tony Brown,3,6,0.5,Magic
Tony Brown,7,8,0.875,Mavericks
Tony Brown,2,9,0.2222222222222222,Nets
Tony Brown,2,5,0.4,Nuggets
Tony Brown,1,7,0.14285714285714285,Pacers
Tony Brown,4,6,0.6666666666666666,Pelicans
Tony Brown,2,6,0.3333333333333333,Pistons
Tony Brown,4,7,0.5714285714285714,Raptors
Tony Brown,9,6,1.5,Rockets
Tony Brown,2,7,0.2857142857142857,Spurs
Tony Brown,3,4,0.75,Suns
Tony Brown,3,7,0.42857142857142855,Thunder
Tony Brown,0,6,0.0,Timberwolves
Tony Brown,1,7,0.14285714285714285,Trail Blazers
Tony Brown,1,4,0.25,Warriors
Tony Brown,4,6,0.6666666666666666,Wizards
Lauren Holtkamp,2,4,0.5,76ers
Lauren Holtkamp,2,6,0.3333333333333333,Bucks
Lauren Holtkamp,0,5,0.0,Bulls
Lauren Holtkamp,0,7,0.0,Cavaliers
Lauren Holtkamp,2,8,0.25,Celtics
Lauren Holtkamp,7,6,1.1666666666666667,Clippers
Lauren Holtkamp,0,6,0.0,Grizzlies
Lauren Holtkamp,0,5,0.0,Hawks
Lauren Holtkamp,0,7,0.0,Heat
Lauren Holtkamp,2,6,0.3333333333333333,Hornets
Lauren Holtkamp,2,5,0.4,Jazz
Lauren Holtkamp,1,5,0.2,Kings
Lauren Holtkamp,3,9,0.3333333333333333,Knicks
Lauren Holtkamp,0,5,0.0,Lakers
Lauren Holtkamp,2,6,0.3333333333333333,Magic
Lauren Holtkamp,0,6,0.0,Mavericks
Lauren Holtkamp,3,7,0.42857142857142855,Nets
Lauren Holtkamp,1,3,0.3333333333333333,Nuggets
Lauren Holtkamp,1,8,0.125,Pacers
Lauren Holtkamp,4,8,0.5,Pelicans
Lauren Holtkamp,8,8,1.0,Pistons
Lauren Holtkamp,1,5,0.2,Raptors
Lauren Holtkamp,2,4,0.5,Rockets
Lauren Holtkamp,2,3,0.6666666666666666,Spurs
Lauren Holtkamp,1,4,0.25,Suns
Lauren Holtkamp,6,9,0.6666666666666666,Thunder
Lauren Holtkamp,3,6,0.5,Timberwolves
Lauren Holtkamp,2,4,0.5,Trail Blazers
Lauren Holtkamp,2,4,0.5,Warriors
Lauren Holtkamp,2,3,0.6666666666666666,Wizards
Marc Davis,2,5,0.4,76ers
Marc Davis,6,10,0.6,Bucks
Marc Davis,14,11,1.2727272727272727,Bulls
Marc Davis,1,7,0.14285714285714285,Cavaliers
Marc Davis,2,5,0.4,Celtics
Marc Davis,6,7,0.8571428571428571,Clippers
Marc Davis,3,6,0.5,Grizzlies
Marc Davis,5,8,0.625,Hawks
Marc Davis,5,10,0.5,Heat
Marc Davis,4,11,0.36363636363636365,Hornets
Marc Davis,3,8,0.375,Jazz
Marc Davis,1,5,0.2,Kings
Marc Davis,8,5,1.6,Knicks
Marc Davis,7,9,0.7777777777777778,Lakers
Marc Davis,4,6,0.6666666666666666,Magic
Marc Davis,3,6,0.5,Mavericks
Marc Davis,3,7,0.42857142857142855,Nets
Marc Davis,4,9,0.4444444444444444,Nuggets
Marc Davis,3,9,0.3333333333333333,Pacers
Marc Davis,0,8,0.0,Pelicans
Marc Davis,4,5,0.8,Pistons
Marc Davis,2,5,0.4,Raptors
Marc Davis,4,10,0.4,Rockets
Marc Davis,1,5,0.2,Spurs
Marc Davis,2,7,0.2857142857142857,Suns
Marc Davis,3,8,0.375,Thunder
Marc Davis,0,5,0.0,Timberwolves
Marc Davis,2,4,0.5,Trail Blazers
Marc Davis,6,6,1.0,Warriors
Marc Davis,3,5,0.6,Wizards
Derrick Stafford,1,6,0.16666666666666666,76ers
Derrick Stafford,1,2,0.5,Bucks
Derrick Stafford,3,7,0.42857142857142855,Bulls
Derrick Stafford,1,8,0.125,Cavaliers
Derrick Stafford,1,4,0.25,Celtics
Derrick Stafford,3,6,0.5,Clippers
Derrick Stafford,0,7,0.0,Grizzlies
Derrick Stafford,1,5,0.2,Hawks
Derrick Stafford,3,5,0.6,Heat
Derrick Stafford,5,11,0.45454545454545453,Hornets
Derrick Stafford,1,8,0.125,Jazz
Derrick Stafford,8,6,1.3333333333333333,Kings
Derrick Stafford,3,5,0.6,Knicks
Derrick Stafford,2,7,0.2857142857142857,Lakers
Derrick Stafford,2,4,0.5,Magic
Derrick Stafford,1,5,0.2,Mavericks
Derrick Stafford,0,5,0.0,Nets
Derrick Stafford,7,7,1.0,Nuggets
Derrick Stafford,5,6,0.8333333333333334,Pacers
Derrick Stafford,4,5,0.8,Pelicans
Derrick Stafford,1,8,0.125,Pistons
Derrick Stafford,2,8,0.25,Raptors
Derrick Stafford,2,6,0.3333333333333333,Rockets
Derrick Stafford,1,5,0.2,Spurs
Derrick Stafford,4,5,0.8,Suns
Derrick Stafford,4,12,0.3333333333333333,Thunder
Derrick Stafford,0,5,0.0,Timberwolves
Derrick Stafford,0,7,0.0,Trail Blazers
Derrick Stafford,7,5,1.4,Warriors
Derrick Stafford,1,8,0.125,Wizards
Ron Garretson,1,7,0.14285714285714285,76ers
Ron Garretson,2,5,0.4,Bucks
Ron Garretson,3,6,0.5,Bulls
Ron Garretson,2,5,0.4,Cavaliers
Ron Garretson,0,5,0.0,Celtics
Ron Garretson,6,9,0.6666666666666666,Clippers
Ron Garretson,5,9,0.5555555555555556,Grizzlies
Ron Garretson,1,4,0.25,Hawks
Ron Garretson,3,5,0.6,Heat
Ron Garretson,2,5,0.4,Hornets
Ron Garretson,2,4,0.5,Jazz
Ron Garretson,4,12,0.3333333333333333,Kings
Ron Garretson,1,10,0.1,Knicks
Ron Garretson,4,9,0.4444444444444444,Lakers
Ron Garretson,1,6,0.16666666666666666,Magic
Ron Garretson,1,6,0.16666666666666666,Mavericks
Ron Garretson,0,5,0.0,Nets
Ron Garretson,2,8,0.25,Nuggets
Ron Garretson,0,4,0.0,Pacers
Ron Garretson,4,9,0.4444444444444444,Pelicans
Ron Garretson,2,6,0.3333333333333333,Pistons
Ron Garretson,4,5,0.8,Raptors
Ron Garretson,3,4,0.75,Rockets
Ron Garretson,2,7,0.2857142857142857,Spurs
Ron Garretson,4,9,0.4444444444444444,Suns
Ron Garretson,2,5,0.4,Thunder
Ron Garretson,1,8,0.125,Timberwolves
Ron Garretson,2,7,0.2857142857142857,Trail Blazers
Ron Garretson,2,10,0.2,Warriors
Ron Garretson,1,6,0.16666666666666666,Wizards
Derrick Collins,0,2,0.0,76ers
Derrick Collins,7,8,0.875,Bucks
Derrick Collins,0,5,0.0,Bulls
Derrick Collins,1,7,0.14285714285714285,Cavaliers
Derrick Collins,2,5,0.4,Celtics
Derrick Collins,2,4,0.5,Clippers
Derrick Collins,5,5,1.0,Grizzlies
Derrick Collins,1,9,0.1111111111111111,Hawks
Derrick Collins,4,6,0.6666666666666666,Heat
Derrick Collins,5,9,0.5555555555555556,Hornets
Derrick Collins,1,5,0.2,Jazz
Derrick Collins,3,4,0.75,Kings
Derrick Collins,7,9,0.7777777777777778,Knicks
Derrick Collins,3,5,0.6,Lakers
Derrick Collins,6,8,0.75,Magic
Derrick Collins,3,10,0.3,Mavericks
Derrick Collins,7,10,0.7,Nets
Derrick Collins,5,3,1.6666666666666667,Nuggets
Derrick Collins,1,6,0.16666666666666666,Pacers
Derrick Collins,3,9,0.3333333333333333,Pelicans
Derrick Collins,3,8,0.375,Pistons
Derrick Collins,2,5,0.4,Raptors
Derrick Collins,0,5,0.0,Rockets
Derrick Collins,0,8,0.0,Spurs
Derrick Collins,6,8,0.75,Suns
Derrick Collins,5,8,0.625,Thunder
Derrick Collins,2,8,0.25,Timberwolves
Derrick Collins,2,8,0.25,Trail Blazers
Derrick Collins,4,8,0.5,Warriors
Derrick Collins,7,5,1.4,Wizards
CJ Washington,0,1,0.0,Bucks
CJ Washington,1,3,0.3333333333333333,Bulls
CJ Washington,1,1,1.0,Cavaliers
CJ Washington,0,1,0.0,Clippers
CJ Washington,1,2,0.5,Grizzlies
CJ Washington,2,2,1.0,Hawks
CJ Washington,0,3,0.0,Heat
CJ Washington,2,3,0.6666666666666666,Hornets
CJ Washington,1,1,1.0,Jazz
CJ Washington,0,2,0.0,Kings
CJ Washington,0,1,0.0,Knicks
CJ Washington,2,1,2.0,Lakers
CJ Washington,0,2,0.0,Magic
CJ Washington,1,3,0.3333333333333333,Mavericks
CJ Washington,0,1,0.0,Nuggets
CJ Washington,0,3,0.0,Pacers
CJ Washington,0,1,0.0,Pistons
CJ Washington,0,2,0.0,Rockets
CJ Washington,0,2,0.0,Spurs
CJ Washington,2,3,0.6666666666666666,Suns
CJ Washington,0,2,0.0,Thunder
CJ Washington,0,1,0.0,Timberwolves
CJ Washington,0,1,0.0,Trail Blazers
CJ Washington,0,2,0.0,Warriors
CJ Washington,5,4,1.25,Wizards
Monty McCutchen,3,6,0.5,76ers
Monty McCutchen,1,4,0.25,Bucks
Monty McCutchen,0,5,0.0,Bulls
Monty McCutchen,2,5,0.4,Cavaliers
Monty McCutchen,5,5,1.0,Celtics
Monty McCutchen,6,6,1.0,Clippers
Monty McCutchen,0,4,0.0,Grizzlies
Monty McCutchen,6,6,1.0,Hawks
Monty McCutchen,0,6,0.0,Heat
Monty McCutchen,1,4,0.25,Hornets
Monty McCutchen,0,5,0.0,Jazz
Monty McCutchen,5,5,1.0,Kings
Monty McCutchen,5,8,0.625,Knicks
Monty McCutchen,9,5,1.8,Lakers
Monty McCutchen,0,2,0.0,Magic
Monty McCutchen,3,6,0.5,Mavericks
Monty McCutchen,0,8,0.0,Nets
Monty McCutchen,1,5,0.2,Nuggets
Monty McCutchen,2,4,0.5,Pacers
Monty McCutchen,2,6,0.3333333333333333,Pelicans
Monty McCutchen,1,5,0.2,Pistons
Monty McCutchen,2,5,0.4,Raptors
Monty McCutchen,0,5,0.0,Rockets
Monty McCutchen,0,6,0.0,Spurs
Monty McCutchen,5,7,0.7142857142857143,Suns
Monty McCutchen,4,6,0.6666666666666666,Thunder
Monty McCutchen,1,6,0.16666666666666666,Timberwolves
Monty McCutchen,1,5,0.2,Trail Blazers
Monty McCutchen,12,9,1.3333333333333333,Warriors
Monty McCutchen,4,7,0.5714285714285714,Wizards
Ed Malloy,2,5,0.4,76ers
Ed Malloy,4,8,0.5,Bucks
Ed Malloy,5,5,1.0,Bulls
Ed Malloy,2,6,0.3333333333333333,Cavaliers
Ed Malloy,4,7,0.5714285714285714,Celtics
Ed Malloy,7,9,0.7777777777777778,Clippers
Ed Malloy,0,6,0.0,Grizzlies
Ed Malloy,3,6,0.5,Hawks
Ed Malloy,6,6,1.0,Heat
Ed Malloy,0,2,0.0,Hornets
Ed Malloy,4,12,0.3333333333333333,Jazz
Ed Malloy,5,7,0.7142857142857143,Kings
Ed Malloy,1,8,0.125,Knicks
Ed Malloy,3,9,0.3333333333333333,Lakers
Ed Malloy,0,3,0.0,Magic
Ed Malloy,4,9,0.4444444444444444,Mavericks
Ed Malloy,8,5,1.6,Nets
Ed Malloy,1,7,0.14285714285714285,Nuggets
Ed Malloy,5,7,0.7142857142857143,Pacers
Ed Malloy,3,5,0.6,Pelicans
Ed Malloy,0,4,0.0,Pistons
Ed Malloy,8,8,1.0,Raptors
Ed Malloy,6,7,0.8571428571428571,Rockets
Ed Malloy,2,9,0.2222222222222222,Spurs
Ed Malloy,8,8,1.0,Suns
Ed Malloy,7,9,0.7777777777777778,Thunder
Ed Malloy,0,7,0.0,Timberwolves
Ed Malloy,2,8,0.25,Trail Blazers
Ed Malloy,4,11,0.36363636363636365,Warriors
Ed Malloy,2,5,0.4,Wizards
Zach Zarba,1,7,0.14285714285714285,76ers
Zach Zarba,7,7,1.0,Bucks
Zach Zarba,0,7,0.0,Bulls
Zach Zarba,0,5,0.0,Cavaliers
Zach Zarba,7,9,0.7777777777777778,Celtics
Zach Zarba,1,7,0.14285714285714285,Clippers
Zach Zarba,4,6,0.6666666666666666,Grizzlies
Zach Zarba,1,5,0.2,Hawks
Zach Zarba,1,3,0.3333333333333333,Heat
Zach Zarba,12,9,1.3333333333333333,Hornets
Zach Zarba,0,4,0.0,Jazz
Zach Zarba,8,4,2.0,Kings
Zach Zarba,6,8,0.75,Knicks
Zach Zarba,1,6,0.16666666666666666,Lakers
Zach Zarba,1,2,0.5,Magic
Zach Zarba,3,4,0.75,Mavericks
Zach Zarba,2,6,0.3333333333333333,Nets
Zach Zarba,1,4,0.25,Nuggets
Zach Zarba,3,6,0.5,Pacers
Zach Zarba,2,6,0.3333333333333333,Pelicans
Zach Zarba,2,7,0.2857142857142857,Pistons
Zach Zarba,1,3,0.3333333333333333,Raptors
Zach Zarba,5,8,0.625,Rockets
Zach Zarba,2,7,0.2857142857142857,Spurs
Zach Zarba,7,5,1.4,Suns
Zach Zarba,6,5,1.2,Thunder
Zach Zarba,2,10,0.2,Timberwolves
Zach Zarba,4,6,0.6666666666666666,Trail Blazers
Zach Zarba,2,6,0.3333333333333333,Warriors
Zach Zarba,4,8,0.5,Wizards
David Guthrie,1,5,0.2,76ers
David Guthrie,2,6,0.3333333333333333,Bucks
David Guthrie,1,3,0.3333333333333333,Bulls
David Guthrie,5,6,0.8333333333333334,Cavaliers
David Guthrie,1,5,0.2,Celtics
David Guthrie,3,5,0.6,Clippers
David Guthrie,1,3,0.3333333333333333,Grizzlies
David Guthrie,3,3,1.0,Hawks
David Guthrie,4,7,0.5714285714285714,Heat
David Guthrie,3,6,0.5,Hornets
David Guthrie,1,7,0.14285714285714285,Jazz
David Guthrie,10,5,2.0,Kings
David Guthrie,0,4,0.0,Knicks
David Guthrie,1,4,0.25,Lakers
David Guthrie,0,3,0.0,Magic
David Guthrie,2,4,0.5,Mavericks
David Guthrie,1,8,0.125,Nets
David Guthrie,0,2,0.0,Nuggets
David Guthrie,0,5,0.0,Pacers
David Guthrie,2,6,0.3333333333333333,Pelicans
David Guthrie,9,5,1.8,Pistons
David Guthrie,3,7,0.42857142857142855,Raptors
David Guthrie,2,3,0.6666666666666666,Rockets
David Guthrie,0,3,0.0,Spurs
David Guthrie,7,5,1.4,Suns
David Guthrie,5,7,0.7142857142857143,Thunder
David Guthrie,8,8,1.0,Timberwolves
David Guthrie,0,2,0.0,Trail Blazers
David Guthrie,1,5,0.2,Warriors
David Guthrie,3,6,0.5,Wizards
Jonathan Sterling,0,1,0.0,76ers
Jonathan Sterling,0,1,0.0,Bucks
Jonathan Sterling,1,3,0.3333333333333333,Cavaliers
Jonathan Sterling,2,1,2.0,Celtics
Jonathan Sterling,1,2,0.5,Grizzlies
Jonathan Sterling,1,4,0.25,Hawks
Jonathan Sterling,0,1,0.0,Heat
Jonathan Sterling,0,1,0.0,Hornets
Jonathan Sterling,1,4,0.25,Jazz
Jonathan Sterling,1,2,0.5,Knicks
Jonathan Sterling,1,2,0.5,Lakers
Jonathan Sterling,3,3,1.0,Magic
Jonathan Sterling,0,1,0.0,Mavericks
Jonathan Sterling,1,4,0.25,Nets
Jonathan Sterling,1,3,0.3333333333333333,Nuggets
Jonathan Sterling,2,5,0.4,Pacers
Jonathan Sterling,0,3,0.0,Pelicans
Jonathan Sterling,3,2,1.5,Pistons
Jonathan Sterling,0,1,0.0,Raptors
Jonathan Sterling,3,2,1.5,Suns
Jonathan Sterling,1,3,0.3333333333333333,Thunder
Jonathan Sterling,0,4,0.0,Timberwolves
Jonathan Sterling,1,1,1.0,Trail Blazers
Jonathan Sterling,1,4,0.25,Wizards
Matt Boland,6,9,0.6666666666666666,76ers
Matt Boland,2,5,0.4,Bucks
Matt Boland,1,7,0.14285714285714285,Bulls
Matt Boland,3,6,0.5,Cavaliers
Matt Boland,0,5,0.0,Celtics
Matt Boland,6,6,1.0,Clippers
Matt Boland,2,5,0.4,Grizzlies
Matt Boland,3,4,0.75,Hawks
Matt Boland,3,8,0.375,Heat
Matt Boland,8,9,0.8888888888888888,Hornets
Matt Boland,4,9,0.4444444444444444,Jazz
Matt Boland,1,7,0.14285714285714285,Kings
Matt Boland,5,8,0.625,Knicks
Matt Boland,10,6,1.6666666666666667,Lakers
Matt Boland,0,6,0.0,Magic
Matt Boland,2,9,0.2222222222222222,Mavericks
Matt Boland,2,5,0.4,Nets
Matt Boland,2,7,0.2857142857142857,Nuggets
Matt Boland,1,4,0.25,Pacers
Matt Boland,3,8,0.375,Pelicans
Matt Boland,1,7,0.14285714285714285,Pistons
Matt Boland,5,9,0.5555555555555556,Raptors
Matt Boland,3,6,0.5,Rockets
Matt Boland,0,5,0.0,Spurs
Matt Boland,7,8,0.875,Suns
Matt Boland,7,8,0.875,Thunder
Matt Boland,6,6,1.0,Timberwolves
Matt Boland,0,4,0.0,Trail Blazers
Matt Boland,6,7,0.8571428571428571,Warriors
Matt Boland,2,7,0.2857142857142857,Wizards
James Capers,3,7,0.42857142857142855,76ers
James Capers,3,6,0.5,Bucks
James Capers,1,7,0.14285714285714285,Bulls
James Capers,4,6,0.6666666666666666,Cavaliers
James Capers,0,7,0.0,Celtics
James Capers,4,4,1.0,Clippers
James Capers,5,10,0.5,Grizzlies
James Capers,4,9,0.4444444444444444,Hawks
James Capers,6,7,0.8571428571428571,Heat
James Capers,2,5,0.4,Hornets
James Capers,0,7,0.0,Jazz
James Capers,3,7,0.42857142857142855,Kings
James Capers,4,4,1.0,Knicks
James Capers,2,6,0.3333333333333333,Lakers
James Capers,2,8,0.25,Magic
James Capers,4,7,0.5714285714285714,Mavericks
James Capers,1,4,0.25,Nets
James Capers,6,8,0.75,Nuggets
James Capers,2,6,0.3333333333333333,Pacers
James Capers,1,4,0.25,Pelicans
James Capers,5,7,0.7142857142857143,Pistons
James Capers,0,5,0.0,Raptors
James Capers,1,6,0.16666666666666666,Rockets
James Capers,2,7,0.2857142857142857,Spurs
James Capers,2,5,0.4,Suns
James Capers,2,8,0.25,Thunder
James Capers,4,4,1.0,Timberwolves
James Capers,5,8,0.625,Trail Blazers
James Capers,9,11,0.8181818181818182,Warriors
James Capers,1,4,0.25,Wizards
Leroy Richardson,3,7,0.42857142857142855,76ers
Leroy Richardson,2,8,0.25,Bucks
Leroy Richardson,3,7,0.42857142857142855,Bulls
Leroy Richardson,0,2,0.0,Cavaliers
Leroy Richardson,0,6,0.0,Celtics
Leroy Richardson,0,6,0.0,Clippers
Leroy Richardson,3,5,0.6,Grizzlies
Leroy Richardson,4,7,0.5714285714285714,Hawks
Leroy Richardson,7,7,1.0,Heat
Leroy Richardson,2,8,0.25,Hornets
Leroy Richardson,1,6,0.16666666666666666,Jazz
Leroy Richardson,3,5,0.6,Kings
Leroy Richardson,4,5,0.8,Knicks
Leroy Richardson,1,5,0.2,Lakers
